subject	segment	cloze	lab	item	n400
lond032	51	69	lond	157	-24.66
lond032	52	0	lond	152	0.24
lond032	53	40	lond	149	5.23
lond032	54	93	lond	153	11.15
lond032	55	67	lond	145	3.08
lond032	56	27	lond	160	-11.77
lond032	57	73	lond	158	3.46
lond032	58	3	lond	151	0.88
lond032	59	37	lond	150	27.86
lond032	60	0	lond	176	1.01
lond032	61	100	lond	177	-5.24
lond032	62	0	lond	171	-12.48
lond032	63	0	lond	175	7.18
lond032	64	93	lond	174	-0.42
lond032	65	0	lond	167	16.51
lond032	66	34	lond	161	-2.94
lond032	67	70	lond	162	6.35
lond032	68	80	lond	173	-1.15
lond032	69	0	lond	163	-11.01
lond032	70	93	lond	169	17.75
lond032	71	0	lond	172	-15.24
lond032	72	10	lond	168	2.05
lond032	73	0	lond	179	-13.80
lond032	74	93	lond	165	14.73
lond032	75	23	lond	166	9.20
lond032	76	77	lond	164	-9.44
lond032	77	0	lond	180	9.80
lond032	78	57	lond	170	1.84
lond032	79	97	lond	178	2.68
lond033	1	97	lond	101	-6.83
lond033	2	87	lond	118	-3.44
lond033	3	13	lond	112	14.07
lond033	4	93	lond	105	4.15
lond033	5	0	lond	115	1.51
lond033	6	0	lond	107	3.72
lond033	7	62	lond	117	9.92
lond033	8	90	lond	114	7.50
lond033	9	0	lond	120	-1.92
lond033	10	100	lond	102	-5.78
lond033	11	7	lond	111	-2.78
lond033	12	97	lond	113	-8.37
lond033	13	93	lond	109	0.25
lond033	14	0	lond	119	8.76
lond033	15	20	lond	104	9.36
lond033	16	0	lond	116	-0.52
lond033	17	34	lond	108	10.00
lond033	18	80	lond	110	-21.76
lond033	19	7	lond	103	4.00
lond033	20	100	lond	106	20.83
lond033	21	0	lond	135	-15.77
lond033	22	3	lond	132	5.32
lond033	23	80	lond	137	-6.64
lond033	24	77	lond	121	4.47
lond033	25	0	lond	140	15.76
lond033	26	0	lond	131	8.16
lond033	27	7	lond	136	0.04
lond033	28	90	lond	130	-9.69
lond033	29	93	lond	138	-6.04
lond033	30	3	lond	123	-4.54
lond033	31	97	lond	125	4.10
lond033	32	0	lond	139	-8.97
lond033	33	97	lond	134	-13.27
lond033	34	90	lond	129	-5.47
lond033	35	53	lond	133	10.60
lond033	36	87	lond	126	1.54
lond033	37	53	lond	122	5.65
lond033	38	0	lond	127	1.27
lond033	39	67	lond	128	3.33
lond033	40	40	lond	124	17.85
lond033	41	67	lond	145	-5.87
lond033	42	37	lond	142	8.98
lond033	43	0	lond	156	2.09
lond033	44	73	lond	158	9.26
lond033	45	77	lond	154	4.40
lond033	46	27	lond	160	14.80
lond033	47	63	lond	146	-2.59
lond033	48	0	lond	152	-3.56
lond033	49	7	lond	159	17.86
lond033	50	40	lond	149	-4.15
lond033	51	60	lond	155	5.47
lond033	52	3	lond	151	-15.34
lond033	53	93	lond	153	-14.23
lond033	54	47	lond	144	-10.18
lond033	55	13	lond	147	-8.25
lond033	56	37	lond	150	5.17
lond033	57	40	lond	143	0.94
lond033	58	69	lond	157	-0.88
lond033	59	100	lond	141	10.50
lond033	60	0	lond	148	8.89
lond033	61	0	lond	180	1.14
lond033	62	0	lond	171	4.72
lond033	63	77	lond	164	24.69
lond033	64	93	lond	169	-7.49
lond033	65	23	lond	166	12.70
lond033	66	100	lond	177	1.55
lond033	67	0	lond	179	-0.97
lond033	68	0	lond	176	-3.06
lond033	69	70	lond	162	7.15
lond033	70	0	lond	163	2.06
lond033	71	0	lond	172	9.61
lond033	72	80	lond	173	13.70
lond033	73	93	lond	165	7.51
lond033	74	0	lond	167	-12.92
lond033	75	34	lond	161	-2.01
lond033	76	10	lond	168	9.98
lond033	77	0	lond	175	1.46
lond033	78	57	lond	170	18.70
lond033	79	93	lond	174	3.92
lond033	80	97	lond	178	-2.29
lond034	1	3	lond	110	9.78
lond034	2	100	lond	103	1.35
lond034	3	0	lond	105	-0.68
lond034	4	93	lond	104	7.02
lond034	5	80	lond	107	-4.85
lond034	6	87	lond	111	8.38
lond034	7	0	lond	118	7.26
lond034	8	97	lond	108	-24.99
lond034	9	0	lond	114	19.09
lond034	10	93	lond	116	-1.65
lond034	11	0	lond	101	-1.04
lond034	12	90	lond	120	-2.90
lond034	13	100	lond	112	-21.13
lond034	14	3	lond	109	-7.24
lond034	15	90	lond	115	0.43
lond034	16	0	lond	117	7.70
lond034	17	100	lond	119	14.43
lond034	18	0	lond	113	11.24
lond034	19	0	lond	106	8.23
lond034	20	3	lond	102	13.99
lond034	21	0	lond	133	2.44
lond034	22	97	lond	139	-14.92
lond034	23	80	lond	132	-5.75
lond034	24	93	lond	123	11.75
lond034	25	0	lond	138	9.30
lond034	26	0	lond	137	5.41
lond034	27	17	lond	122	0.91
lond034	28	0	lond	126	-6.42
lond034	29	97	lond	135	0.94
lond034	30	77	lond	136	0.93
lond034	31	0	lond	130	14.42
lond034	32	90	lond	129	-7.47
lond034	33	30	lond	134	9.93
lond034	34	93	lond	124	8.04
lond034	35	0	lond	125	8.48
lond034	36	97	lond	127	1.14
lond034	37	77	lond	131	3.06
lond034	38	27	lond	128	-9.29
lond034	39	3	lond	121	17.50
lond034	40	93	lond	140	16.21
lond034	41	100	lond	147	6.75
lond034	42	7	lond	141	5.90
lond034	43	93	lond	155	0.73
lond034	44	73	lond	159	-19.32
lond034	45	50	lond	149	14.09
lond034	46	90	lond	151	7.84
lond034	47	13	lond	142	11.14
lond034	48	0	lond	157	-3.77
lond034	49	17	lond	145	12.76
lond034	50	3	lond	150	2.18
lond034	51	20	lond	146	4.66
lond034	52	30	lond	154	11.24
lond034	53	87	lond	152	6.16
lond034	54	90	lond	160	-2.35
lond034	55	93	lond	156	-16.88
lond034	56	87	lond	148	5.95
lond034	57	0	lond	158	3.46
lond034	58	7	lond	153	-5.25
lond034	59	93	lond	143	8.57
lond034	60	90	lond	144	11.16
lond034	61	7	lond	165	-0.81
lond034	62	60	lond	175	10.92
lond034	63	3	lond	170	-8.97
lond034	64	90	lond	172	1.43
lond034	65	0	lond	178	-14.11
lond034	66	0	lond	161	-11.61
lond034	67	7	lond	166	3.15
lond034	68	0	lond	174	-5.54
lond034	69	0	lond	169	-9.14
lond034	70	97	lond	179	-0.58
lond034	71	50	lond	164	10.73
lond034	72	90	lond	176	-17.04
lond034	73	7	lond	173	8.83
lond034	74	27	lond	168	-10.04
lond034	75	83	lond	163	0.01
lond034	76	90	lond	171	16.34
lond034	77	87	lond	167	18.17
lond034	78	97	lond	180	7.06
lond034	79	0	lond	177	12.82
lond034	80	0	lond	162	-15.61
lond035	1	0	lond	107	-11.64
lond035	2	100	lond	102	10.90
lond035	3	20	lond	104	7.74
lond035	4	0	lond	116	-7.39
lond035	5	0	lond	115	-5.98
lond035	6	100	lond	106	7.05
lond035	7	62	lond	117	8.11
lond035	8	7	lond	103	-8.06
lond035	9	0	lond	120	-3.28
lond035	10	90	lond	114	19.25
lond035	11	7	lond	111	-8.75
lond035	12	93	lond	109	-6.01
lond035	13	13	lond	112	10.31
lond035	14	97	lond	101	4.14
lond035	15	80	lond	110	2.88
lond035	16	87	lond	118	17.98
lond035	17	93	lond	105	4.28
lond035	18	0	lond	119	-13.66
lond035	19	40	lond	124	-5.40
lond035	20	67	lond	128	-7.90
lond035	21	97	lond	125	18.28
lond035	22	0	lond	131	1.31
lond035	23	3	lond	123	15.19
lond035	24	80	lond	137	1.30
lond035	25	53	lond	133	5.25
lond035	26	97	lond	134	-1.96
lond035	27	0	lond	139	7.62
lond035	28	90	lond	130	11.66
lond035	29	53	lond	122	15.03
lond035	30	87	lond	126	3.00
lond035	31	7	lond	136	3.98
lond035	32	0	lond	127	6.72
lond035	33	93	lond	138	-1.07
lond035	34	0	lond	135	11.34
lond035	35	77	lond	121	15.21
lond035	36	3	lond	132	-1.80
lond035	37	90	lond	129	-3.03
lond035	38	37	lond	150	-1.20
lond035	39	0	lond	148	5.46
lond035	40	67	lond	145	11.11
lond035	41	69	lond	157	-1.79
lond035	42	3	lond	151	-1.25
lond035	43	77	lond	154	14.97
lond035	44	0	lond	156	8.87
lond035	45	27	lond	160	2.15
lond035	46	37	lond	142	13.08
lond035	47	7	lond	159	-3.65
lond035	48	40	lond	149	10.53
lond035	49	0	lond	152	-11.14
lond035	50	47	lond	144	17.14
lond035	51	93	lond	153	-7.13
lond035	52	63	lond	146	-7.68
lond035	53	13	lond	147	15.37
lond035	54	100	lond	141	-4.01
lond035	55	40	lond	143	5.64
lond035	56	60	lond	155	1.82
lond035	57	73	lond	158	5.49
lond035	58	10	lond	168	2.18
lond035	59	0	lond	171	5.36
lond035	60	80	lond	173	18.67
lond035	61	97	lond	178	5.61
lond035	62	57	lond	170	1.25
lond035	63	93	lond	174	2.98
lond035	64	0	lond	172	6.94
lond035	65	77	lond	164	11.73
lond035	66	70	lond	162	10.58
lond035	67	0	lond	167	8.42
lond035	68	0	lond	175	18.47
lond035	69	100	lond	177	-7.14
lond035	70	93	lond	165	5.82
lond035	71	0	lond	163	-9.88
lond035	72	0	lond	176	0.48
lond035	73	0	lond	180	-1.89
lond035	74	0	lond	179	-9.77
lond035	75	23	lond	166	8.72
lond035	76	93	lond	169	7.82
lond035	77	34	lond	161	-9.44
lond036	1	100	lond	119	-0.52
lond036	2	90	lond	120	17.37
lond036	3	90	lond	115	9.72
lond036	4	87	lond	111	14.07
lond036	5	0	lond	118	-0.05
lond036	6	3	lond	110	-0.04
lond036	7	97	lond	108	17.08
lond036	8	93	lond	116	4.30
lond036	9	0	lond	105	-8.82
lond036	10	0	lond	101	-0.22
lond036	11	93	lond	104	1.85
lond036	12	3	lond	109	-9.43
lond036	13	100	lond	112	2.23
lond036	14	100	lond	103	1.59
lond036	15	0	lond	113	6.83
lond036	16	80	lond	107	15.54
lond036	17	0	lond	117	-8.30
lond036	18	93	lond	123	-3.73
lond036	19	77	lond	136	2.01
lond036	20	93	lond	140	6.26
lond036	21	27	lond	128	-2.20
lond036	22	0	lond	137	7.50
lond036	23	0	lond	130	0.54
lond036	24	97	lond	135	7.26
lond036	25	93	lond	124	2.10
lond036	26	0	lond	133	2.06
lond036	27	97	lond	139	6.04
lond036	28	77	lond	131	15.69
lond036	29	80	lond	132	5.37
lond036	30	0	lond	125	-9.98
lond036	31	0	lond	126	10.58
lond036	32	97	lond	127	23.59
lond036	33	90	lond	129	12.80
lond036	34	17	lond	122	-0.57
lond036	35	30	lond	134	-12.13
lond036	36	7	lond	153	0.99
lond036	37	93	lond	156	-15.16
lond036	38	87	lond	152	0.38
lond036	39	93	lond	155	-6.46
lond036	40	0	lond	158	13.82
lond036	41	50	lond	149	-1.33
lond036	42	13	lond	142	11.63
lond036	43	0	lond	157	-8.61
lond036	44	73	lond	159	8.95
lond036	45	90	lond	144	-2.34
lond036	46	30	lond	154	31.79
lond036	47	93	lond	143	13.73
lond036	48	17	lond	145	0.57
lond036	49	7	lond	141	7.92
lond036	50	3	lond	150	1.65
lond036	51	90	lond	160	-7.31
lond036	52	100	lond	147	-8.00
lond036	53	20	lond	146	6.92
lond036	54	90	lond	151	8.42
lond036	55	87	lond	148	-9.50
lond036	56	90	lond	171	17.86
lond036	57	0	lond	161	-2.86
lond036	58	60	lond	175	1.92
lond036	59	50	lond	164	-7.32
lond036	60	27	lond	168	-21.09
lond036	61	90	lond	176	-1.12
lond036	62	7	lond	165	13.75
lond036	63	0	lond	178	-6.71
lond036	64	0	lond	174	-1.07
lond036	65	7	lond	173	10.44
lond036	66	97	lond	180	4.19
lond036	67	0	lond	169	-10.02
lond036	68	0	lond	177	2.47
lond036	69	3	lond	170	8.33
lond036	70	0	lond	162	14.20
lond036	71	90	lond	172	9.52
lond036	72	87	lond	167	-4.53
lond036	73	97	lond	179	0.43
lond036	74	83	lond	163	17.84
lond036	75	7	lond	166	11.78
lond037	1	62	lond	117	-2.05
lond037	2	0	lond	116	1.01
lond037	3	34	lond	108	-11.15
lond037	4	7	lond	111	2.26
lond037	5	13	lond	112	10.12
lond037	6	87	lond	118	12.59
lond037	7	0	lond	115	-14.70
lond037	8	0	lond	119	3.38
lond037	9	93	lond	105	9.10
lond037	10	100	lond	102	16.83
lond037	11	97	lond	113	3.42
lond037	12	97	lond	101	32.27
lond037	13	80	lond	110	1.17
lond037	14	90	lond	114	3.68
lond037	15	93	lond	109	-2.27
lond037	16	20	lond	104	16.67
lond037	17	0	lond	107	-22.36
lond037	18	0	lond	120	-9.56
lond037	19	100	lond	106	-1.58
lond037	20	7	lond	103	-7.68
lond037	21	77	lond	121	0.15
lond037	22	97	lond	134	0.84
lond037	23	0	lond	140	-2.42
lond037	24	87	lond	126	-2.20
lond037	25	97	lond	125	13.42
lond037	26	0	lond	135	-5.04
lond037	27	93	lond	138	3.24
lond037	28	7	lond	136	-0.44
lond037	29	40	lond	124	2.76
lond037	30	3	lond	123	-6.97
lond037	31	80	lond	137	10.16
lond037	32	0	lond	139	-8.01
lond037	33	67	lond	128	30.65
lond037	34	90	lond	129	-11.97
lond037	35	90	lond	130	15.59
lond037	36	53	lond	133	-9.45
lond037	37	53	lond	122	-4.06
lond037	38	0	lond	127	1.54
lond037	39	0	lond	131	-7.03
lond037	40	3	lond	132	-17.73
lond037	41	69	lond	157	19.41
lond037	42	47	lond	144	19.03
lond037	43	63	lond	146	7.91
lond037	44	77	lond	154	-11.91
lond037	45	93	lond	153	4.80
lond037	46	40	lond	149	15.51
lond037	47	13	lond	147	5.15
lond037	48	27	lond	160	-18.55
lond037	49	0	lond	156	8.37
lond037	50	67	lond	145	6.41
lond037	51	100	lond	141	-14.33
lond037	52	0	lond	152	6.64
lond037	53	3	lond	151	2.99
lond037	54	7	lond	159	6.94
lond037	55	37	lond	142	-3.51
lond037	56	0	lond	148	0.86
lond037	57	40	lond	143	-2.45
lond037	58	60	lond	155	9.92
lond037	59	93	lond	174	0.35
lond037	60	34	lond	161	-2.14
lond037	61	0	lond	163	-1.64
lond037	62	80	lond	173	12.84
lond037	63	0	lond	171	-12.18
lond037	64	0	lond	172	-6.48
lond037	65	77	lond	164	1.49
lond037	66	0	lond	180	5.43
lond037	67	0	lond	176	-11.05
lond037	68	0	lond	167	9.90
lond037	69	0	lond	175	1.41
lond037	70	23	lond	166	-16.04
lond037	71	70	lond	162	-16.82
lond037	72	100	lond	177	4.80
lond037	73	0	lond	179	-0.90
lond037	74	93	lond	169	-19.34
lond037	75	97	lond	178	20.89
lond037	76	10	lond	168	4.45
lond037	77	57	lond	170	-2.96
lond038	1	0	lond	105	-3.05
lond038	2	3	lond	110	-0.21
lond038	3	100	lond	103	16.68
lond038	4	100	lond	112	-11.30
lond038	5	97	lond	108	-8.64
lond038	6	0	lond	106	11.05
lond038	7	93	lond	104	13.58
lond038	8	90	lond	115	21.82
lond038	9	93	lond	116	15.51
lond038	10	3	lond	109	1.83
lond038	11	80	lond	107	6.37
lond038	12	0	lond	114	-1.73
lond038	13	90	lond	120	9.16
lond038	14	3	lond	102	15.86
lond038	15	100	lond	119	10.17
lond038	16	0	lond	117	0.63
lond038	17	0	lond	101	-10.75
lond038	18	0	lond	118	24.55
lond038	19	0	lond	113	-1.24
lond038	20	87	lond	111	7.71
lond038	21	0	lond	137	13.72
lond038	22	77	lond	131	7.26
lond038	23	0	lond	130	1.88
lond038	24	0	lond	138	-2.14
lond038	25	97	lond	127	5.86
lond038	26	93	lond	123	12.91
lond038	27	93	lond	140	16.44
lond038	28	80	lond	132	19.43
lond038	29	0	lond	126	-2.56
lond038	30	0	lond	125	8.56
lond038	31	97	lond	135	21.72
lond038	32	27	lond	128	-5.39
lond038	33	97	lond	139	11.68
lond038	34	3	lond	121	1.55
lond038	35	90	lond	129	10.80
lond038	36	17	lond	122	6.34
lond038	37	93	lond	124	2.71
lond038	38	77	lond	136	4.07
lond038	39	0	lond	133	0.72
lond038	40	7	lond	153	24.04
lond038	41	30	lond	154	1.92
lond038	42	87	lond	152	8.02
lond038	43	0	lond	157	2.90
lond038	44	20	lond	146	-1.19
lond038	45	100	lond	147	12.08
lond038	46	93	lond	155	-11.86
lond038	47	7	lond	141	4.29
lond038	48	3	lond	150	5.25
lond038	49	87	lond	148	6.57
lond038	50	93	lond	143	13.80
lond038	51	0	lond	158	24.31
lond038	52	90	lond	160	12.02
lond038	53	13	lond	142	4.90
lond038	54	17	lond	145	-6.79
lond038	55	73	lond	159	-2.35
lond038	56	93	lond	156	19.01
lond038	57	50	lond	149	-16.37
lond038	58	90	lond	144	20.77
lond038	59	0	lond	177	6.80
lond038	60	0	lond	169	10.74
lond038	61	90	lond	176	18.91
lond038	62	97	lond	180	1.22
lond038	63	7	lond	166	-1.98
lond038	64	27	lond	168	-3.02
lond038	65	50	lond	164	26.65
lond038	66	0	lond	161	5.46
lond038	67	90	lond	172	-10.52
lond038	68	0	lond	162	-4.81
lond038	69	7	lond	173	-7.11
lond038	70	90	lond	171	-2.35
lond038	71	60	lond	175	2.50
lond038	72	0	lond	174	-19.37
lond038	73	7	lond	165	-4.70
lond038	74	83	lond	163	-4.00
lond038	75	3	lond	170	-4.61
lond038	76	87	lond	167	12.60
lond038	77	0	lond	178	15.94
lond038	78	97	lond	179	19.74
york1	1	100	york	103	-2.57
york1	2	80	york	107	-3.16
york1	3	0	york	118	-3.04
york1	4	100	york	119	6.56
york1	5	90	york	115	7.29
york1	6	0	york	106	8.50
york1	7	0	york	101	-3.97
york1	8	93	york	104	12.37
york1	9	0	york	113	23.79
york1	10	87	york	111	22.08
york1	11	0	york	114	-5.57
york1	12	0	york	117	-3.67
york1	13	3	york	109	12.63
york1	14	3	york	110	19.25
york1	15	100	york	112	3.64
york1	16	93	york	116	9.93
york1	17	0	york	105	9.21
york1	18	90	york	120	-11.39
york1	19	97	york	108	6.33
york1	20	93	york	123	2.67
york1	21	0	york	133	-2.34
york1	22	97	york	139	19.90
york1	23	93	york	140	2.09
york1	24	17	york	122	-9.15
york1	25	0	york	137	0.64
york1	26	77	york	136	3.91
york1	27	3	york	121	-1.04
york1	28	97	york	135	-5.22
york1	29	97	york	127	0.18
york1	30	77	york	131	3.13
york1	31	0	york	130	-2.64
york1	32	30	york	134	7.11
york1	33	0	york	126	1.98
york1	34	90	york	129	-0.21
york1	35	0	york	125	-1.86
york1	36	80	york	132	15.75
york1	37	93	york	143	-2.13
york1	38	90	york	144	20.22
york1	39	0	york	158	16.85
york1	40	100	york	147	6.87
york1	41	7	york	141	20.28
york1	42	90	york	160	11.64
york1	43	93	york	155	12.04
york1	44	7	york	153	0.38
york1	45	87	york	152	19.46
york1	46	17	york	145	9.63
york1	47	13	york	142	11.36
york1	48	87	york	148	13.57
york1	49	50	york	149	22.77
york1	50	0	york	157	-1.01
york1	51	90	york	151	12.48
york1	52	30	york	154	-2.53
york1	53	73	york	159	14.30
york1	54	20	york	146	11.64
york1	55	93	york	156	0.79
york1	56	0	york	174	-0.62
york1	57	7	york	165	7.56
york1	58	0	york	177	-15.95
york1	59	0	york	162	6.87
york1	60	90	york	176	11.26
york1	61	7	york	166	20.43
york1	62	0	york	178	7.87
york1	63	97	york	179	14.30
york1	64	0	york	169	10.28
york1	65	3	york	170	17.18
york1	66	97	york	180	3.96
york1	67	0	york	161	11.48
york1	68	7	york	173	1.22
york1	69	90	york	171	18.43
york1	70	60	york	175	11.36
york10	1	100	york	112	3.90
york10	2	0	york	114	3.71
york10	3	0	york	101	2.33
york10	4	93	york	104	-7.56
york10	5	0	york	113	6.28
york10	6	100	york	103	4.97
york10	7	90	york	120	10.69
york10	8	0	york	118	-1.82
york10	9	3	york	109	4.59
york10	10	3	york	102	2.96
york10	11	0	york	105	11.99
york10	12	0	york	106	-16.52
york10	13	80	york	107	6.05
york10	14	0	york	117	-1.94
york10	15	93	york	116	-12.83
york10	16	100	york	119	8.56
york10	17	87	york	111	-4.85
york10	18	3	york	110	-2.04
york10	19	97	york	108	6.53
york10	20	90	york	115	-3.55
york10	21	93	york	140	9.18
york10	22	80	york	132	7.86
york10	23	77	york	136	3.58
york10	24	0	york	125	2.81
york10	25	27	york	128	16.35
york10	26	97	york	127	-7.69
york10	27	0	york	138	9.32
york10	28	97	york	139	14.96
york10	29	90	york	129	3.58
york10	30	0	york	133	9.84
york10	31	0	york	137	3.15
york10	32	77	york	131	-7.44
york10	33	0	york	126	3.99
york10	34	93	york	124	6.03
york10	35	93	york	123	6.64
york10	36	30	york	134	12.22
york10	37	3	york	121	-0.36
york10	38	17	york	122	17.71
york10	39	0	york	130	-8.69
york10	40	90	york	160	8.61
york10	41	93	york	143	12.79
york10	42	100	york	147	6.80
york10	43	7	york	141	-12.20
york10	44	90	york	151	-14.58
york10	45	20	york	146	11.25
york10	46	73	york	159	-2.59
york10	47	17	york	145	13.75
york10	48	90	york	144	11.95
york10	49	0	york	157	6.12
york10	50	13	york	142	17.35
york10	51	3	york	150	-2.69
york10	52	87	york	152	33.57
york10	53	93	york	155	5.42
york10	54	7	york	153	11.41
york10	55	0	york	178	-24.70
york10	56	90	york	171	13.86
york10	57	60	york	175	-16.20
york10	58	27	york	168	4.33
york10	59	87	york	167	-11.04
york10	60	0	york	177	36.33
york10	61	0	york	169	27.98
york10	62	7	york	173	-2.15
york12	1	100	york	102	5.42
york12	2	87	york	118	13.73
york12	3	93	york	109	-5.15
york12	4	7	york	111	8.04
york12	5	34	york	108	13.52
york12	6	97	york	113	6.45
york12	7	0	york	107	0.47
york12	8	7	york	103	-0.12
york12	9	93	york	105	9.21
york12	10	80	york	110	-22.47
york12	11	13	york	112	4.66
york12	12	97	york	101	-1.27
york12	13	62	york	117	1.29
york12	14	0	york	116	-1.14
york12	15	90	york	114	-7.28
york12	16	20	york	104	-2.01
york12	17	100	york	106	13.93
york12	18	0	york	115	12.82
york12	19	0	york	120	-1.84
york12	20	0	york	119	8.69
york12	21	7	york	136	5.00
york12	22	90	york	130	1.00
york12	23	77	york	121	19.62
york12	24	0	york	140	6.03
york12	25	67	york	128	10.62
york12	26	93	york	138	14.25
york12	27	0	york	127	2.20
york12	28	87	york	126	14.29
york12	29	3	york	132	-23.59
york12	30	0	york	135	-3.17
york12	31	40	york	124	13.82
york12	32	90	york	129	-12.18
york12	33	80	york	137	4.81
york12	34	53	york	133	4.43
york12	35	97	york	125	5.77
york12	36	0	york	139	9.58
york12	37	97	york	134	14.99
york12	38	0	york	131	6.72
york12	39	3	york	123	-9.84
york12	40	53	york	122	3.89
york12	41	47	york	144	7.20
york12	42	100	york	141	2.92
york12	43	3	york	151	9.41
york12	44	40	york	149	1.04
york12	45	7	york	159	-6.04
york12	46	73	york	158	5.81
york12	47	60	york	155	11.78
york12	48	93	york	153	12.32
york12	49	0	york	148	-9.47
york12	50	67	york	145	-13.91
york12	51	63	york	146	2.36
york12	52	37	york	142	10.55
york12	53	27	york	160	-15.27
york12	54	0	york	152	11.01
york12	55	0	york	156	15.46
york12	56	69	york	157	5.97
york12	57	13	york	147	5.55
york12	58	77	york	154	7.29
york12	59	40	york	143	0.69
york12	60	0	york	163	-1.98
york12	61	0	york	175	-24.37
york12	62	0	york	167	-7.31
york12	63	0	york	171	8.80
york12	64	77	york	164	7.41
york12	65	80	york	173	16.59
york12	66	93	york	174	0.75
york12	67	93	york	165	2.38
york12	68	0	york	180	1.07
york12	69	57	york	170	28.45
york12	70	10	york	168	-4.32
york12	71	34	york	161	-0.56
york12	72	97	york	178	10.57
york12	73	0	york	179	23.39
york12	74	23	york	166	-11.73
york12	75	0	york	176	9.08
york12	76	70	york	162	-12.11
york12	77	93	york	169	19.21
york12	78	100	york	177	21.18
york12	79	0	york	172	13.22
york13	1	3	york	109	8.90
york13	2	0	york	118	-11.50
york13	3	0	york	113	-12.68
york13	4	0	york	105	-8.57
york13	5	0	york	114	4.96
york13	6	100	york	103	9.70
york13	7	0	york	106	-1.65
york13	8	3	york	110	-7.89
york13	9	0	york	117	2.65
york13	10	97	york	108	-4.83
york13	11	80	york	107	5.79
york13	12	93	york	116	-11.15
york13	13	90	york	115	12.60
york13	14	87	york	111	4.96
york13	15	90	york	120	-9.18
york13	16	93	york	104	13.56
york13	17	100	york	119	-0.54
york13	18	3	york	102	1.24
york13	19	0	york	101	7.20
york13	20	100	york	112	-12.96
york13	21	97	york	139	3.11
york13	22	93	york	140	-4.59
york13	23	97	york	135	-9.87
york13	24	77	york	136	15.69
york13	25	80	york	132	5.14
york13	26	0	york	137	-14.49
york13	27	93	york	124	-9.26
york13	28	0	york	133	10.82
york13	29	0	york	126	-2.23
york13	30	93	york	123	-10.00
york13	31	0	york	130	8.93
york13	32	0	york	125	-11.46
york13	33	3	york	121	-5.71
york13	34	77	york	131	6.09
york13	35	0	york	138	9.15
york13	36	17	york	122	-0.94
york13	37	27	york	128	-10.77
york13	38	90	york	129	10.72
york13	39	30	york	134	1.13
york13	40	97	york	127	13.22
york13	41	13	york	142	7.91
york13	42	0	york	157	7.05
york13	43	90	york	151	10.14
york13	44	7	york	153	2.05
york13	45	90	york	144	4.50
york13	46	50	york	149	2.80
york13	47	30	york	154	6.80
york13	48	90	york	160	6.21
york13	49	93	york	155	1.06
york13	50	93	york	143	-1.35
york13	51	7	york	141	5.40
york13	52	100	york	147	-5.19
york13	53	87	york	148	1.28
york13	54	93	york	156	4.72
york13	55	17	york	145	5.41
york13	56	73	york	159	-2.74
york13	57	0	york	158	5.98
york13	58	87	york	152	0.36
york13	59	20	york	146	7.29
york13	60	3	york	150	3.22
york13	61	83	york	163	12.88
york13	62	7	york	173	-3.01
york13	63	60	york	175	9.11
york13	64	0	york	161	5.26
york13	65	7	york	166	5.39
york13	66	0	york	174	-3.36
york13	67	97	york	179	2.53
york13	68	3	york	170	0.88
york13	69	87	york	167	0.41
york13	70	7	york	165	11.86
york13	71	90	york	171	5.98
york13	72	0	york	177	4.49
york13	73	0	york	162	-6.22
york13	74	50	york	164	10.14
york13	75	0	york	178	1.49
york13	76	90	york	176	16.69
york13	77	90	york	172	9.21
york13	78	97	york	180	9.06
york13	79	27	york	168	8.03
york13	80	0	york	169	23.02
york14	1	3	york	109	-1.30
york14	2	100	york	119	-4.34
york14	3	100	york	103	-16.02
york14	4	80	york	107	17.97
york14	5	87	york	111	17.31
york14	6	0	york	114	1.55
york14	7	3	york	110	-2.98
york14	8	93	york	116	-3.48
york14	9	3	york	102	4.19
york14	10	100	york	112	-6.78
york14	11	0	york	105	1.45
york14	12	0	york	117	-4.01
york14	13	90	york	120	6.66
york14	14	0	york	106	8.85
york14	15	90	york	115	13.42
york14	16	0	york	101	-3.88
york14	17	97	york	108	12.34
york14	18	0	york	113	1.87
york14	19	93	york	104	11.65
york14	20	0	york	118	-1.21
york14	21	30	york	134	0.24
york14	22	97	york	135	15.21
york14	23	97	york	127	10.71
york14	24	0	york	138	-2.18
york14	25	0	york	126	-4.63
york14	26	90	york	129	7.49
york14	27	3	york	121	-0.76
york14	28	0	york	133	6.49
york14	29	80	york	132	0.56
york14	30	93	york	124	11.62
york14	31	77	york	136	-4.09
york14	32	77	york	131	7.07
york14	33	0	york	137	-2.77
york14	34	93	york	140	5.88
york14	35	97	york	139	6.99
york14	36	27	york	128	5.85
york14	37	0	york	130	12.30
york14	38	93	york	123	12.03
york14	39	0	york	125	2.30
york14	40	17	york	122	-6.67
york14	41	7	york	141	11.06
york14	42	0	york	157	-10.01
york14	43	100	york	147	-2.92
york14	44	87	york	152	7.68
york14	45	20	york	146	-1.09
york14	46	90	york	151	4.23
york14	47	93	york	143	-2.73
york14	48	93	york	155	9.78
york14	49	73	york	159	17.48
york14	50	50	york	149	10.16
york14	51	87	york	148	-1.03
york14	52	0	york	158	7.11
york14	53	90	york	144	-2.19
york14	54	93	york	156	9.87
york14	55	90	york	160	-10.83
york14	56	17	york	145	5.42
york14	57	13	york	142	10.24
york14	58	7	york	153	6.20
york14	59	30	york	154	1.88
