subject,item,condition,word_position,region_position,rawRT,residRT,qcorrect,experiment
10,4,objgap,12,5,251,-10.37,1,tedrg6
10,4,objgap,13,5,230,-24.01,1,tedrg6
10,4,objgap,14,6,245,-18.21,1,tedrg7
10,4,objgap,15,6,236,-18.01,1,tedrg7
10,4,objgap,16,6,270,14.15,1,tedrg7
10,4,objgap,17,6,259,-6.05,1,tedrg7
10,4,objgap,18,6,297,30.12,1,tedrg7
10,5,subjgap,1,1,356,100.15,1,tedrg1
10,5,subjgap,2,1,319,59.47,1,tedrg1
10,5,subjgap,3,2,259,3.15,1,tedrg2
10,5,subjgap,4,3,252,-5.69,1,tedrg2
10,5,subjgap,5,3,249,-6.85,1,tedrg3
10,5,subjgap,6,3,245,-16.37,1,tedrg3
10,5,subjgap,7,4,214,-40.01,1,tedrg4
10,5,subjgap,8,4,229,-26.85,1,tedrg4
10,5,subjgap,9,4,239,-26.05,1,tedrg4
10,5,subjgap,11,5,222,-33.85,1,tedrg5
10,5,subjgap,12,5,229,-34.21,1,tedrg6
10,5,subjgap,13,5,227,-32.53,1,tedrg6
10,5,subjgap,14,6,282,26.15,1,tedrg7
10,5,subjgap,15,6,342,71.44,1,tedrg7
10,6,objgap,1,1,241,-14.85,1,tedrg1
10,6,objgap,2,1,293,31.63,1,tedrg1
10,6,objgap,3,2,263,7.15,1,tedrg2
10,6,objgap,4,3,252,-3.85,1,tedrg2
10,6,objgap,5,3,214,-47.37,1,tedrg2
10,6,objgap,6,3,231,-32.21,1,tedrg3
10,6,objgap,7,4,259,4.99,1,tedrg3
10,6,objgap,8,4,256,0.15,1,tedrg4
10,6,objgap,9,4,244,-15.53,1,tedrg4
10,6,objgap,11,5,233,-28.37,1,tedrg5
10,6,objgap,12,5,237,-22.53,1,tedrg6
10,6,objgap,13,5,253,-1.01,1,tedrg6
10,6,objgap,14,6,267,7.47,1,tedrg7
10,6,objgap,15,6,251,-10.37,1,tedrg7
10,6,objgap,16,6,240,-15.85,1,tedrg7
10,6,objgap,17,6,245,-12.69,1,tedrg7
10,6,objgap,18,6,252,-2.01,1,tedrg7
10,6,objgap,19,6,289,23.95,1,tedrg7
10,7,subjgap,1,1,233,-22.85,1,tedrg1
10,7,subjgap,2,1,293,27.95,1,tedrg1
10,7,subjgap,3,2,285,29.15,1,tedrg2
10,7,subjgap,4,3,283,12.44,1,tedrg2
10,7,subjgap,5,3,320,64.15,1,tedrg3
10,7,subjgap,6,3,210,-53.21,1,tedrg3
10,7,subjgap,7,4,248,-6.01,1,tedrg4
10,7,subjgap,8,4,245,-10.85,1,tedrg4
10,7,subjgap,9,4,237,-29.88,1,tedrg4
10,7,subjgap,11,5,215,-40.85,1,tedrg5
10,7,subjgap,12,5,252,-3.85,1,tedrg6
10,7,subjgap,13,5,268,1.12,1,tedrg6
10,7,subjgap,14,6,259,-0.53,1,tedrg7
10,7,subjgap,15,6,423,163.47,1,tedrg7
10,8,objgap,1,1,221,-34.85,0,tedrg1
10,8,objgap,2,1,229,-41.56,0,tedrg1
10,8,objgap,3,2,325,69.15,0,tedrg2
10,8,objgap,4,3,289,33.15,0,tedrg2
10,8,objgap,5,3,259,-2.37,0,tedrg2
10,8,objgap,6,3,262,-8.56,0,tedrg3
10,8,objgap,7,4,253,-1.01,0,tedrg3
10,8,objgap,8,4,248,-7.85,0,tedrg4
10,8,objgap,9,4,289,25.79,0,tedrg4
10,8,objgap,11,5,275,19.15,0,tedrg5
10,8,objgap,12,5,274,16.31,0,tedrg6
10,8,objgap,13,5,259,-0.53,0,tedrg6
10,8,objgap,14,6,237,-31.72,0,tedrg7
10,8,objgap,15,6,271,15.15,0,tedrg7
10,8,objgap,16,6,225,-30.85,0,tedrg7
10,8,objgap,17,6,226,-31.69,0,tedrg7
10,8,objgap,18,6,195,-60.85,0,tedrg7
10,8,objgap,19,6,424,162.63,0,tedrg7
10,9,subjgap,1,1,300,44.15,1,tedrg1
10,9,subjgap,2,1,262,2.47,1,tedrg1
10,9,subjgap,3,2,319,63.15,1,tedrg2
10,9,subjgap,4,3,248,-20.72,1,tedrg2
10,9,subjgap,5,3,282,26.15,1,tedrg3
10,9,subjgap,6,3,226,-35.37,1,tedrg3
10,9,subjgap,7,4,249,-5.01,1,tedrg4
10,9,subjgap,8,4,259,3.15,1,tedrg4
10,9,subjgap,9,4,236,-29.05,1,tedrg4
10,9,subjgap,11,5,237,-22.53,1,tedrg5
10,9,subjgap,12,5,263,5.31,1,tedrg6
10,9,subjgap,13,5,244,-24.72,1,tedrg6
10,9,subjgap,14,6,274,19.99,1,tedrg7
10,9,subjgap,15,6,289,29.47,1,tedrg7
10,9,subjgap,16,6,380,120.47,1,tedrg7
10,10,objgap,1,1,223,-32.85,0,tedrg1
10,10,objgap,2,1,252,-14.88,0,tedrg1
10,10,objgap,3,2,248,-7.85,0,tedrg2
10,10,objgap,4,3,229,-26.85,0,tedrg2
10,10,objgap,5,3,242,-21.21,0,tedrg2
10,10,objgap,6,3,231,-30.37,0,tedrg3
10,10,objgap,7,4,259,1.31,0,tedrg3
10,10,objgap,8,4,259,3.15,0,tedrg4
10,10,objgap,9,4,256,-3.53,0,tedrg4
10,10,objgap,11,5,201,-54.85,0,tedrg5
10,10,objgap,12,5,222,-52.24,0,tedrg6
10,10,objgap,13,5,270,6.79,0,tedrg6
10,10,objgap,14,6,293,31.63,0,tedrg7
10,10,objgap,15,6,312,46.95,0,tedrg7
10,11,subjgap,1,1,256,0.15,1,tedrg1
10,11,subjgap,2,1,297,35.63,1,tedrg1
10,11,subjgap,3,2,267,11.15,1,tedrg2
10,11,subjgap,4,3,260,-5.05,1,tedrg2
10,11,subjgap,5,3,274,18.15,1,tedrg3
10,11,subjgap,6,3,255,-11.88,1,tedrg3
10,11,subjgap,7,4,232,-22.01,1,tedrg4
10,11,subjgap,8,4,427,171.15,1,tedrg4
10,11,subjgap,9,4,427,163.79,1,tedrg4
10,11,subjgap,11,5,211,-46.69,1,tedrg5
10,11,subjgap,12,5,278,23.99,1,tedrg6
10,11,subjgap,13,5,293,27.95,1,tedrg6
10,11,subjgap,14,6,249,-10.53,1,tedrg7
10,12,objgap,1,1,236,-19.85,0,tedrg1
10,12,objgap,2,1,255,-15.56,0,tedrg1
10,12,objgap,3,2,293,37.15,0,tedrg2
10,12,objgap,4,3,234,-21.85,0,tedrg2
10,12,objgap,5,3,255,-15.56,0,tedrg2
10,12,objgap,6,3,245,-20.05,0,tedrg3
10,12,objgap,7,4,233,-21.01,0,tedrg3
10,12,objgap,8,4,259,3.15,0,tedrg4
10,12,objgap,9,4,248,-11.53,0,tedrg4
10,12,objgap,11,5,254,-1.85,0,tedrg5
10,12,objgap,12,5,245,-21.88,0,tedrg6
10,12,objgap,13,5,263,3.47,0,tedrg6
10,12,objgap,14,6,300,44.15,0,tedrg7
10,12,objgap,15,6,266,0.95,0,tedrg7
10,12,objgap,16,6,488,219.28,0,tedrg7
10,13,subjgap,1,1,262,6.15,1,tedrg1
10,13,subjgap,2,1,266,0.95,1,tedrg1
10,13,subjgap,3,2,285,29.15,1,tedrg2
10,13,subjgap,4,3,267,5.63,1,tedrg2
10,13,subjgap,5,3,218,-37.85,1,tedrg3
10,13,subjgap,6,3,259,-0.53,1,tedrg3
10,13,subjgap,7,4,233,-24.69,1,tedrg4
10,13,subjgap,8,4,259,3.15,1,tedrg4
10,13,subjgap,9,4,237,-20.69,1,tedrg4
10,13,subjgap,11,5,270,14.15,1,tedrg5
10,13,subjgap,12,5,271,13.31,1,tedrg6
10,13,subjgap,13,5,296,40.15,1,tedrg6
10,13,subjgap,14,6,246,-8.01,1,tedrg7
10,13,subjgap,15,6,248,-17.05,1,tedrg7
10,13,subjgap,16,6,264,-8.4,1,tedrg7
10,14,objgap,1,1,253,-2.85,0,tedrg1
10,14,objgap,2,1,249,-21.56,0,tedrg1
10,14,objgap,3,2,282,26.15,0,tedrg2
10,14,objgap,4,3,267,11.15,0,tedrg2
10,14,objgap,5,3,252,-18.56,0,tedrg2
10,14,objgap,6,3,234,-23.69,0,tedrg3
10,14,objgap,7,4,240,-14.01,0,tedrg3
10,14,objgap,8,4,233,-22.85,0,tedrg4
10,14,objgap,9,4,229,-30.53,0,tedrg4
10,14,objgap,11,5,252,-3.85,0,tedrg5
10,14,objgap,12,5,237,-20.69,0,tedrg6
10,14,objgap,13,5,236,-25.37,0,tedrg6
10,14,objgap,14,6,192,-63.85,0,tedrg7
10,14,objgap,15,6,298,40.31,0,tedrg7
10,14,objgap,16,6,236,-19.85,0,tedrg7
10,14,objgap,17,6,266,10.15,0,tedrg7
10,14,objgap,18,6,196,-61.69,0,tedrg7
10,14,objgap,19,6,204,-51.85,0,tedrg7
10,14,objgap,20,6,245,-16.37,0,tedrg7
10,15,subjgap,1,1,211,-44.85,1,tedrg1
10,15,subjgap,2,1,232,-33.05,1,tedrg1
10,15,subjgap,3,2,312,56.15,1,tedrg2
10,15,subjgap,4,3,222,-39.37,1,tedrg2
10,15,subjgap,5,3,244,-11.85,1,tedrg3
10,15,subjgap,6,3,192,-67.53,1,tedrg3
10,15,subjgap,7,4,245,-12.69,1,tedrg4
10,15,subjgap,8,4,229,-26.85,1,tedrg4
10,15,subjgap,9,4,223,-40.21,1,tedrg4
10,15,subjgap,10,4,226,-31.69,1,tedrg5
10,15,subjgap,11,5,226,-31.69,1,tedrg5
10,15,subjgap,12,5,247,-16.21,1,tedrg6
10,15,subjgap,13,5,207,-54.37,1,tedrg6
10,15,subjgap,14,6,255,-11.88,1,tedrg7
10,16,objgap,1,1,353,97.15,1,tedrg1
10,16,objgap,2,1,225,-38.21,1,tedrg1
10,16,objgap,3,2,240,-15.85,1,tedrg2
10,16,objgap,4,3,234,-21.85,1,tedrg2
10,16,objgap,5,3,215,-51.88,1,tedrg2
10,16,objgap,6,3,248,-11.53,1,tedrg3
10,16,objgap,7,4,218,-36.01,1,tedrg3
10,16,objgap,8,4,219,-36.85,1,tedrg4
10,16,objgap,9,4,240,-25.05,1,tedrg4
10,16,objgap,11,5,221,-36.69,1,tedrg5
10,16,objgap,12,5,225,-29.01,1,tedrg6
10,16,objgap,13,5,234,-27.37,1,tedrg6
10,16,objgap,14,6,267,9.31,1,tedrg7
10,16,objgap,15,6,237,-17.01,1,tedrg7
10,16,objgap,16,6,394,134.47,1,tedrg7
11,1,objgap,1,1,188,-88.64,0,tedrg1
11,1,objgap,2,1,264,-23.39,0,tedrg1
11,1,objgap,3,2,259,-17.64,0,tedrg2
11,1,objgap,4,3,158,-118.64,0,tedrg2
11,1,objgap,5,3,233,-63,0,tedrg2
11,1,objgap,6,3,275,-3.79,0,tedrg3
11,1,objgap,7,4,167,-107.49,0,tedrg3
11,1,objgap,8,4,233,-43.64,0,tedrg4
11,1,objgap,9,4,229,-54.09,0,tedrg4
11,1,objgap,11,5,216,-60.64,0,tedrg5
11,1,objgap,12,5,219,-64.09,0,tedrg6
11,1,objgap,13,5,278,1.36,0,tedrg6
11,1,objgap,14,6,222,-50.34,0,tedrg7
11,1,objgap,15,6,218,-60.79,0,tedrg7
11,1,objgap,16,6,301,17.91,0,tedrg7
11,2,subjgap,1,1,248,-28.64,1,tedrg1
11,2,subjgap,2,1,278,-2.94,1,tedrg1
11,2,subjgap,3,2,240,-36.64,1,tedrg2
11,2,subjgap,4,3,275,-8.09,1,tedrg2
11,2,subjgap,5,3,245,-31.64,1,tedrg3
11,2,subjgap,6,3,255,-21.64,1,tedrg3
11,2,subjgap,7,4,242,-36.79,1,tedrg4
11,2,subjgap,8,4,223,-53.64,1,tedrg4
11,2,subjgap,9,4,199,-81.94,1,tedrg4
11,2,subjgap,11,5,248,-30.79,1,tedrg5
11,2,subjgap,12,5,237,-39.64,1,tedrg6
11,2,subjgap,13,5,210,-68.79,1,tedrg6
11,2,subjgap,14,6,249,-38.39,1,tedrg7
11,3,objgap,1,1,221,-55.64,1,tedrg1
11,3,objgap,2,1,259,-17.64,1,tedrg1
11,3,objgap,3,2,229,-47.64,1,tedrg2
11,3,objgap,4,3,227,-49.64,1,tedrg2
11,3,objgap,5,3,229,-49.79,1,tedrg2
11,3,objgap,6,3,213,-70.09,1,tedrg3
11,3,objgap,7,4,237,-41.79,1,tedrg3
11,3,objgap,8,4,236,-40.64,1,tedrg4
11,3,objgap,9,4,207,-69.64,1,tedrg4
11,3,objgap,11,5,260,-16.64,1,tedrg5
11,3,objgap,12,5,237,-41.79,1,tedrg6
11,3,objgap,13,5,211,-76.39,1,tedrg6
11,3,objgap,14,6,229,-51.94,1,tedrg7
11,3,objgap,15,6,251,-36.39,1,tedrg7
11,3,objgap,16,6,226,-48.49,1,tedrg7
11,3,objgap,17,6,225,-51.64,1,tedrg7
11,3,objgap,18,6,274,-19.85,1,tedrg7
11,4,subjgap,1,1,314,37.36,1,tedrg1
11,4,subjgap,2,1,356,72.91,1,tedrg1
11,4,subjgap,3,2,263,-13.64,1,tedrg2
11,4,subjgap,4,3,252,-39.7,1,tedrg2
11,4,subjgap,5,3,253,-23.64,1,tedrg3
11,4,subjgap,6,3,237,-50.39,1,tedrg3
11,4,subjgap,7,4,192,-82.49,1,tedrg4
11,4,subjgap,8,4,233,-43.64,1,tedrg4
11,4,subjgap,9,4,346,58.61,1,tedrg4
11,4,subjgap,11,5,244,-32.64,1,tedrg5
11,4,subjgap,12,5,271,-12.09,1,tedrg6
11,4,subjgap,13,5,297,22.51,1,tedrg6
11,4,subjgap,14,6,255,-30.24,1,tedrg7
11,4,subjgap,15,6,282,7.51,1,tedrg7
11,4,subjgap,16,6,272,-4.64,1,tedrg7
11,4,subjgap,17,6,275,-12.39,1,tedrg7
11,4,subjgap,18,6,1306,1016.45,1,tedrg7
11,5,objgap,1,1,275,-1.64,1,tedrg1
11,5,objgap,2,1,471,190.06,1,tedrg1
11,5,objgap,3,2,305,28.36,1,tedrg2
11,5,objgap,4,3,218,-58.64,1,tedrg2
11,5,objgap,5,3,262,-21.09,1,tedrg2
11,5,objgap,6,3,282,3.21,1,tedrg3
11,5,objgap,7,4,238,-36.49,1,tedrg3
11,5,objgap,8,4,236,-40.64,1,tedrg4
11,5,objgap,9,4,260,-27.39,1,tedrg4
11,5,objgap,11,5,328,51.36,1,tedrg5
11,5,objgap,12,5,252,-33.24,1,tedrg6
11,5,objgap,13,5,259,-21.94,1,tedrg6
11,5,objgap,14,6,275,-1.64,1,tedrg7
11,5,objgap,15,6,305,11.15,1,tedrg7
11,6,subjgap,1,1,304,27.36,0,tedrg1
11,6,subjgap,2,1,334,50.91,0,tedrg1
11,6,subjgap,3,2,229,-47.64,0,tedrg2
11,6,subjgap,4,3,248,-37.24,0,tedrg2
11,6,subjgap,5,3,233,-43.64,0,tedrg3
11,6,subjgap,6,3,260,-23.09,0,tedrg3
11,6,subjgap,7,4,275,0.51,0,tedrg4
11,6,subjgap,8,4,289,12.36,0,tedrg4
11,6,subjgap,9,4,218,-62.94,0,tedrg4
11,6,subjgap,11,5,215,-68.09,0,tedrg5
11,6,subjgap,12,5,216,-64.94,0,tedrg6
11,6,subjgap,13,5,230,-44.49,0,tedrg6
11,6,subjgap,14,6,245,-35.94,0,tedrg7
11,6,subjgap,15,6,214,-69.09,0,tedrg7
11,6,subjgap,16,6,245,-31.64,0,tedrg7
11,6,subjgap,17,6,218,-60.79,0,tedrg7
11,6,subjgap,18,6,304,29.51,0,tedrg7
11,6,subjgap,19,6,267,-20.39,0,tedrg7
11,7,objgap,1,1,214,-62.64,0,tedrg1
11,7,objgap,2,1,230,-57.39,0,tedrg1
11,7,objgap,3,2,228,-48.64,0,tedrg2
11,7,objgap,4,3,250,-26.64,0,tedrg2
11,7,objgap,5,3,203,-82.24,0,tedrg2
11,7,objgap,6,3,214,-79.85,0,tedrg3
11,7,objgap,7,4,240,-34.49,0,tedrg3
11,7,objgap,8,4,234,-42.64,0,tedrg4
11,7,objgap,9,4,229,-60.55,0,tedrg4
11,7,objgap,11,5,192,-84.64,0,tedrg5
11,7,objgap,12,5,266,-10.64,0,tedrg6
11,7,objgap,13,5,245,-44.55,0,tedrg6
11,7,objgap,14,6,260,-20.94,0,tedrg7
11,7,objgap,15,6,286,5.06,0,tedrg7
11,8,subjgap,1,1,307,30.36,0,tedrg1
11,8,subjgap,2,1,311,17.15,0,tedrg1
11,8,subjgap,3,2,562,285.36,0,tedrg2
11,8,subjgap,4,3,307,13.15,0,tedrg2
11,8,subjgap,5,3,263,-13.64,0,tedrg3
11,8,subjgap,6,3,211,-72.09,0,tedrg3
11,8,subjgap,7,4,248,-26.49,0,tedrg4
11,8,subjgap,8,4,237,-39.64,0,tedrg4
11,8,subjgap,9,4,237,-48.24,0,tedrg4
11,8,subjgap,11,5,256,-20.64,0,tedrg5
11,8,subjgap,12,5,293,14.21,0,tedrg6
11,8,subjgap,13,5,152,-128.94,0,tedrg6
11,8,subjgap,14,6,270,-21.7,0,tedrg7
11,8,subjgap,15,6,256,-20.64,0,tedrg7
11,8,subjgap,16,6,269,-7.64,0,tedrg7
11,8,subjgap,17,6,249,-29.79,0,tedrg7
11,8,subjgap,18,6,365,88.36,0,tedrg7
11,8,subjgap,19,6,352,68.91,0,tedrg7
11,9,objgap,1,1,300,23.36,1,tedrg1
11,9,objgap,2,1,197,-83.94,1,tedrg1
11,9,objgap,3,2,236,-40.64,1,tedrg2
11,9,objgap,4,3,263,-13.64,1,tedrg2
11,9,objgap,5,3,211,-72.09,1,tedrg2
11,9,objgap,6,3,219,-72.7,1,tedrg3
11,9,objgap,7,4,248,-26.49,1,tedrg3
11,9,objgap,8,4,244,-32.64,1,tedrg4
11,9,objgap,9,4,230,-57.39,1,tedrg4
11,9,objgap,11,5,253,-27.94,1,tedrg5
11,9,objgap,12,5,229,-49.79,1,tedrg6
11,9,objgap,13,5,291,-0.7,1,tedrg6
11,9,objgap,14,6,361,86.51,1,tedrg7
11,9,objgap,15,6,387,106.06,1,tedrg7
11,9,objgap,16,6,434,153.06,1,tedrg7
11,10,subjgap,1,1,260,-16.64,0,tedrg1
11,10,subjgap,2,1,267,-22.55,0,tedrg1
11,10,subjgap,3,2,281,4.36,0,tedrg2
11,10,subjgap,4,3,291,7.91,0,tedrg2
11,10,subjgap,5,3,569,292.36,0,tedrg3
11,10,subjgap,6,3,219,-66.24,0,tedrg3
11,10,subjgap,7,4,290,11.21,0,tedrg4
11,10,subjgap,8,4,289,12.36,0,tedrg4
11,10,subjgap,9,4,226,-54.94,0,tedrg4
11,10,subjgap,11,5,260,-16.64,0,tedrg5
11,10,subjgap,12,5,452,153.85,0,tedrg6
11,10,subjgap,13,5,286,0.76,0,tedrg6
11,10,subjgap,14,6,307,23.91,0,tedrg7
11,10,subjgap,15,6,445,157.61,0,tedrg7
11,11,objgap,1,1,237,-39.64,1,tedrg1
11,11,objgap,2,1,233,-50.09,1,tedrg1
11,11,objgap,3,2,277,0.36,1,tedrg2
11,11,objgap,4,3,248,-28.64,1,tedrg2
11,11,objgap,5,3,227,-62.55,1,tedrg2
11,11,objgap,6,3,245,-42.39,1,tedrg3
11,11,objgap,7,4,270,-4.49,1,tedrg3
11,11,objgap,8,4,266,-10.64,1,tedrg4
11,11,objgap,9,4,209,-76.24,1,tedrg4
11,11,objgap,11,5,218,-60.79,1,tedrg5
11,11,objgap,12,5,233,-41.49,1,tedrg6
11,11,objgap,13,5,240,-47.39,1,tedrg6
11,11,objgap,14,6,312,31.06,1,tedrg7
11,12,subjgap,1,1,249,-27.64,1,tedrg1
11,12,subjgap,2,1,277,-16.85,1,tedrg1
11,12,subjgap,3,2,321,44.36,1,tedrg2
11,12,subjgap,4,3,199,-88.39,1,tedrg2
11,12,subjgap,5,3,218,-58.64,1,tedrg3
11,12,subjgap,6,3,218,-75.85,1,tedrg3
11,12,subjgap,7,4,290,15.51,1,tedrg4
11,12,subjgap,8,4,248,-28.64,1,tedrg4
11,12,subjgap,9,4,233,-47.94,1,tedrg4
11,12,subjgap,11,5,233,-43.64,1,tedrg5
11,12,subjgap,12,5,249,-40.55,1,tedrg6
11,12,subjgap,13,5,244,-36.94,1,tedrg6
11,12,subjgap,14,6,237,-39.64,1,tedrg7
11,12,subjgap,15,6,210,-77.39,1,tedrg7
11,12,subjgap,16,6,287,-4.7,1,tedrg7
11,13,objgap,1,1,246,-30.64,1,tedrg1
11,13,objgap,2,1,300,12.61,1,tedrg1
11,13,objgap,3,2,215,-61.64,1,tedrg2
11,13,objgap,4,3,217,-59.64,1,tedrg2
11,13,objgap,5,3,218,-62.94,1,tedrg2
11,13,objgap,6,3,233,-50.09,1,tedrg3
11,13,objgap,7,4,259,-19.79,1,tedrg3
11,13,objgap,8,4,226,-50.64,1,tedrg4
11,13,objgap,9,4,226,-52.79,1,tedrg4
11,13,objgap,11,5,218,-58.64,1,tedrg5
11,13,objgap,12,5,252,-26.79,1,tedrg6
11,13,objgap,13,5,234,-42.64,1,tedrg6
11,13,objgap,14,6,252,-22.49,1,tedrg7
11,13,objgap,15,6,222,-65.39,1,tedrg7
11,13,objgap,16,6,263,-33,1,tedrg7
11,14,subjgap,1,1,255,-21.64,1,tedrg1
11,14,subjgap,2,1,249,-44.85,1,tedrg1
11,14,subjgap,3,2,274,-2.64,1,tedrg2
11,14,subjgap,4,3,264,-14.79,1,tedrg2
11,14,subjgap,5,3,218,-58.64,1,tedrg3
11,14,subjgap,6,3,218,-75.85,1,tedrg3
11,14,subjgap,7,4,398,123.51,1,tedrg4
11,14,subjgap,8,4,262,-14.64,1,tedrg4
11,14,subjgap,9,4,273,-7.94,1,tedrg4
11,14,subjgap,11,5,240,-36.64,1,tedrg5
11,14,subjgap,12,5,260,-18.79,1,tedrg6
11,14,subjgap,13,5,266,-17.09,1,tedrg6
11,14,subjgap,14,6,240,-36.64,1,tedrg7
11,14,subjgap,15,6,218,-60.79,1,tedrg7
11,14,subjgap,16,6,215,-61.64,1,tedrg7
11,14,subjgap,17,6,253,-23.64,1,tedrg7
11,14,subjgap,18,6,252,-26.79,1,tedrg7
11,14,subjgap,19,6,255,-21.64,1,tedrg7
11,14,subjgap,20,6,514,230.91,1,tedrg7
11,15,objgap,1,1,249,-27.64,1,tedrg1
11,15,objgap,2,1,203,-84.39,1,tedrg1
11,15,objgap,3,2,259,-17.64,1,tedrg2
11,15,objgap,4,3,218,-58.64,1,tedrg2
11,15,objgap,5,3,230,-50.94,1,tedrg2
11,15,objgap,6,3,262,-21.09,1,tedrg3
11,15,objgap,7,4,251,-27.79,1,tedrg3
11,15,objgap,8,4,233,-43.64,1,tedrg4
11,15,objgap,9,4,249,-36.24,1,tedrg4
11,15,objgap,10,4,263,-15.79,1,tedrg5
11,15,objgap,11,5,359,80.21,1,tedrg5
11,15,objgap,12,5,283,-2.24,1,tedrg6
11,15,objgap,13,5,258,-25.09,1,tedrg6
11,15,objgap,14,6,405,115.45,1,tedrg7
11,16,subjgap,1,1,191,-85.64,1,tedrg1
11,16,subjgap,2,1,245,-40.24,1,tedrg1
11,16,subjgap,3,2,244,-32.64,1,tedrg2
11,16,subjgap,4,3,240,-40.94,1,tedrg2
11,16,subjgap,5,3,252,-24.64,1,tedrg3
11,16,subjgap,6,3,249,-40.55,1,tedrg3
11,16,subjgap,7,4,229,-45.49,1,tedrg4
11,16,subjgap,8,4,268,-8.64,1,tedrg4
11,16,subjgap,9,4,234,-53.39,1,tedrg4
11,16,subjgap,11,5,248,-30.79,1,tedrg5
11,16,subjgap,12,5,245,-29.49,1,tedrg6
11,16,subjgap,13,5,233,-50.09,1,tedrg6
11,16,subjgap,14,6,226,-52.79,1,tedrg7
11,16,subjgap,15,6,338,63.51,1,tedrg7
11,16,subjgap,16,6,308,27.06,1,tedrg7
12,1,subjgap,1,1,281,-37.54,0,tedrg1
12,1,subjgap,2,1,254,-138.56,0,tedrg1
12,1,subjgap,3,2,293,-25.54,0,tedrg2
12,1,subjgap,4,3,277,-56.34,0,tedrg2
12,1,subjgap,5,3,301,-17.54,0,tedrg3
12,1,subjgap,6,3,374,-77.77,0,tedrg3
12,1,subjgap,7,4,540,236.27,0,tedrg4
12,1,subjgap,8,4,754,435.46,0,tedrg4
12,1,subjgap,9,4,596,233.05,0,tedrg4
12,1,subjgap,11,5,285,-33.54,0,tedrg5
12,1,subjgap,12,5,267,-95.95,0,tedrg6
12,1,subjgap,13,5,277,-41.54,0,tedrg6
12,1,subjgap,14,6,303,14.07,0,tedrg7
12,1,subjgap,15,6,319,-14.34,0,tedrg7
12,1,subjgap,16,6,965,602.05,0,tedrg7
12,2,objgap,1,1,297,-21.54,1,tedrg1
12,2,objgap,2,1,304,-44.15,1,tedrg1
12,2,objgap,3,2,304,-14.54,1,tedrg2
12,2,objgap,4,3,253,-65.54,1,tedrg2
12,2,objgap,5,3,307,-11.54,1,tedrg2
12,2,objgap,6,3,293,-69.95,1,tedrg3
12,2,objgap,7,4,286,-47.34,1,tedrg3
12,2,objgap,8,4,333,14.46,1,tedrg4
12,2,objgap,9,4,1464,1115.85,1,tedrg4
12,2,objgap,11,5,384,50.66,1,tedrg5
12,2,objgap,12,5,277,-41.54,1,tedrg6
12,2,objgap,13,5,314,-19.34,1,tedrg6
12,2,objgap,14,6,1002,609.44,1,tedrg7
12,3,subjgap,1,1,330,11.46,1,tedrg1
12,3,subjgap,2,1,275,-43.54,1,tedrg1
12,3,subjgap,3,2,259,-59.54,1,tedrg2
12,3,subjgap,4,3,293,-69.95,1,tedrg2
12,3,subjgap,5,3,289,-29.54,1,tedrg3
12,3,subjgap,6,3,285,-48.34,1,tedrg3
12,3,subjgap,7,4,274,-59.34,1,tedrg4
12,3,subjgap,8,4,252,-66.54,1,tedrg4
12,3,subjgap,9,4,1410,1091.46,1,tedrg4
12,3,subjgap,11,5,223,-95.54,1,tedrg5
12,3,subjgap,12,5,274,-59.34,1,tedrg6
12,3,subjgap,13,5,246,-146.56,1,tedrg6
12,3,subjgap,14,6,244,-104.15,1,tedrg7
12,3,subjgap,15,6,259,-133.56,1,tedrg7
12,3,subjgap,16,6,255,-48.73,1,tedrg7
12,3,subjgap,17,6,260,-58.54,1,tedrg7
12,3,subjgap,18,6,607,170.03,1,tedrg7
12,4,objgap,1,1,319,0.46,1,tedrg1
12,4,objgap,2,1,479,116.05,1,tedrg1
12,4,objgap,3,2,398,79.46,1,tedrg2
12,4,objgap,4,3,741,422.46,1,tedrg2
12,4,objgap,5,3,609,216.44,1,tedrg2
12,4,objgap,6,3,431,8.84,1,tedrg3
12,4,objgap,7,4,292,-11.73,1,tedrg3
12,4,objgap,8,4,281,-37.54,1,tedrg4
12,4,objgap,9,4,2148,1755.44,1,tedrg4
12,4,objgap,11,5,331,12.46,1,tedrg5
12,4,objgap,12,5,282,-80.95,1,tedrg6
12,4,objgap,13,5,304,0.27,1,tedrg6
12,4,objgap,14,6,257,-120.75,1,tedrg7
12,4,objgap,15,6,478,174.27,1,tedrg7
12,4,objgap,16,6,674,355.46,1,tedrg7
12,4,objgap,17,6,330,-62.56,1,tedrg7
12,4,objgap,18,6,330,-77.36,1,tedrg7
12,5,subjgap,1,1,248,-70.54,1,tedrg1
12,5,subjgap,2,1,334,-14.15,1,tedrg1
12,5,subjgap,3,2,240,-78.54,1,tedrg2
12,5,subjgap,4,3,334,0.66,1,tedrg2
12,5,subjgap,5,3,360,41.46,1,tedrg3
12,5,subjgap,6,3,1188,825.05,1,tedrg3
12,5,subjgap,7,4,376,72.27,1,tedrg4
12,5,subjgap,8,4,533,214.46,1,tedrg4
12,5,subjgap,9,4,342,-50.56,1,tedrg4
12,5,subjgap,11,5,367,48.46,1,tedrg5
12,5,subjgap,12,5,303,-74.75,1,tedrg6
12,5,subjgap,13,5,357,8.85,1,tedrg6
12,5,subjgap,14,6,305,-13.54,1,tedrg7
