subject,session,block,trial,set_size,response_size_list,response_size_new_words,tested,response,response_category,rt
10,3,6,22,4,4,4,3,371,1,1.813
10,3,6,23,4,2,0,4,228,1,1.403
10,3,6,24,6,6,0,3,648,1,2.262
10,3,6,25,2,0,0,2,334,1,-1
10,3,6,26,8,8,0,8,107,1,6.51
10,3,6,27,8,6,0,1,1143,1,4.192
10,3,6,28,6,1,1,5,780,1,2.193
10,3,7,1,4,0,0,3,492,1,-1
10,3,7,2,8,4,0,2,996,1,3.033
10,3,7,3,2,2,2,2,51,1,1.953
10,3,7,4,4,4,0,1,119,1,1.667
10,3,7,5,8,8,4,8,707,1,1.92
10,3,7,6,2,0,0,2,81,1,-1
10,3,7,7,2,1,1,2,109,1,1.474
10,3,7,8,8,6,4,4,1169,1,7.041
10,3,7,9,2,2,0,2,768,1,1.315
10,3,7,10,6,4,4,3,556,1,2.291
10,3,7,11,4,1,1,3,101,1,1.76
10,3,7,12,8,2,0,8,272,1,1.509
10,3,7,13,4,4,4,2,617,1,2.044
10,3,7,14,4,2,0,1,988,1,1.679
10,3,7,15,8,6,0,3,185,1,5.347
10,3,7,16,8,1,1,3,927,1,2.05
10,3,7,17,8,8,0,4,801,2,8.324
10,3,7,18,8,2,2,5,812,1,2.947
10,3,7,19,6,4,0,2,1030,1,1.987
10,3,7,20,6,6,4,1,100,1,4.049
10,3,7,21,6,2,2,6,859,1,1.991
10,3,7,22,8,4,4,4,358,2,7.677
10,3,7,23,6,1,1,3,795,1,1.762
10,3,7,24,4,2,2,4,82,1,1.772
10,3,7,25,6,6,0,3,1065,1,10.134
10,3,7,26,6,2,0,3,798,1,1.647
10,3,7,27,8,0,0,3,536,1,-1
10,3,7,28,6,0,0,1,221,1,-1
10,3,8,1,4,4,0,2,1066,1,1.988
10,3,8,2,8,2,2,1,874,1,2.202
10,3,8,3,2,2,2,1,950,1,1.276
10,3,8,4,8,6,4,6,539,1,3.526
10,3,8,5,6,4,0,3,762,1,6.906
10,3,8,6,4,0,0,4,434,1,-1
10,3,8,7,8,2,0,3,721,2,3.609
10,3,8,8,8,4,0,1,609,1,5.552
10,3,8,9,8,8,0,6,878,1,10.089
10,3,8,10,8,1,1,6,96,1,1.238
10,3,8,11,8,6,0,5,982,1,2.662
10,3,8,12,6,2,2,4,243,2,5.354
10,3,8,13,6,6,4,2,145,1,1.584
10,3,8,14,2,2,0,1,746,1,1.268
10,3,8,15,6,6,0,5,361,1,4.049
10,3,8,16,4,2,2,2,157,1,1.219
10,3,8,17,4,2,0,3,755,1,1.399
10,3,8,18,8,0,0,8,289,1,-1
10,3,8,19,6,1,1,4,1121,1,1.23
10,3,8,20,6,0,0,5,793,1,-1
10,3,8,21,4,4,4,1,666,1,1.876
10,3,8,22,8,4,4,7,577,1,2.137
10,3,8,23,2,0,0,1,366,1,-1
10,3,8,24,6,2,0,1,716,1,1.837
10,3,8,25,2,1,1,1,893,1,1.534
10,3,8,26,8,8,4,7,1110,1,1.813
10,3,8,27,6,4,4,5,174,1,2.52
10,3,8,28,4,1,1,4,120,1,1.285
11,1,1,1,6,4,4,6,785,1,4.784
11,1,1,2,8,8,0,7,560,2,7.441
11,1,1,3,6,6,0,3,1106,1,6.936
11,1,1,4,8,4,4,3,840,1,9.787
11,1,1,5,6,4,0,3,1053,1,12.407
11,1,1,6,2,2,0,2,551,1,1.863
11,1,1,7,4,2,0,4,1050,1,1.981
11,1,1,8,8,4,0,7,372,2,11.209
11,1,1,9,2,2,2,1,190,1,1.803
11,1,1,10,8,1,1,5,201,1,7.93
11,1,1,11,8,2,2,2,44,1,6.189
11,1,1,12,6,6,4,6,415,1,3.346
11,1,1,13,6,2,0,4,1049,1,2.772
11,1,1,14,4,4,0,3,926,1,7.521
11,1,1,15,8,6,0,5,402,1,12.25
11,1,1,16,8,2,0,5,741,1,1.881
11,1,1,17,2,1,1,1,848,1,0.978
11,1,1,18,8,6,4,4,614,1,10.966
11,1,1,19,4,2,2,2,271,1,2.23
11,1,1,20,8,8,4,1,147,1,13.031
11,1,1,21,8,0,0,3,54,3,-1
11,1,1,22,6,2,2,6,875,1,2.235
11,1,1,23,6,0,0,2,74,1,-1
11,1,1,24,4,4,4,4,73,1,1.955
11,1,1,25,6,1,1,2,671,1,2.321
11,1,1,26,4,0,0,4,50,1,-1
11,1,1,27,4,1,1,1,207,1,1.725
11,1,1,28,2,0,0,1,738,1,-1
11,1,2,1,8,6,0,7,573,1,6.277
11,1,2,2,6,2,0,3,350,1,2.701
11,1,2,3,2,1,1,2,344,1,1.29
11,1,2,4,4,4,4,1,604,1,3.823
11,1,2,5,8,6,4,3,55,1,4.616
11,1,2,6,4,2,0,2,100,1,2.883
11,1,2,7,2,2,0,1,718,1,1.216
11,1,2,8,8,8,0,6,933,2,11.712
11,1,2,9,2,0,0,2,637,1,-1
11,1,2,10,8,1,1,6,804,1,4.604
11,1,2,11,2,2,2,2,802,1,2.173
11,1,2,12,8,4,0,2,852,1,2.029
11,1,2,13,8,2,2,7,949,1,20.158
11,1,2,14,8,0,0,6,997,3,-1
11,1,2,15,6,6,0,5,486,1,4.534
11,1,2,16,8,4,4,7,183,1,7.772
11,1,2,17,4,0,0,1,334,3,-1
11,1,2,18,4,4,0,1,506,1,1.14
11,1,2,19,6,4,0,4,1122,1,7.011
11,1,2,20,6,6,4,5,1076,2,8.475
11,1,2,21,6,0,0,6,749,1,-1
11,1,2,22,4,2,2,4,824,1,3.171
11,1,2,23,6,1,1,1,757,1,1.65
11,1,2,24,4,1,1,2,332,1,1.067
11,1,2,25,6,4,4,3,599,1,5.12
11,1,2,26,6,2,2,2,894,1,5.783
11,1,2,27,8,8,4,6,385,1,17.24
11,1,2,28,8,2,0,8,987,1,2.823
11,1,3,1,2,0,0,2,622,1,-1
11,1,3,2,8,4,0,5,300,1,5.187
11,1,3,3,8,0,0,1,205,1,-1
11,1,3,4,8,4,4,4,820,2,11.685
11,1,3,5,6,6,4,4,1047,1,6.386
11,1,3,6,6,0,0,5,476,1,-1
11,1,3,7,8,1,1,3,41,1,2.642
11,1,3,8,8,2,2,1,898,1,3.405
11,1,3,9,4,4,0,4,543,1,3.07
11,1,3,10,8,8,0,5,313,1,5.668
11,1,3,11,8,6,4,7,8,1,5.932
11,1,3,12,2,2,0,2,666,1,1.721
11,1,3,13,8,2,0,6,558,1,4.439
11,1,3,14,4,4,4,2,88,1,3.998
11,1,3,15,4,0,0,2,563,3,-1
11,1,3,16,6,6,0,2,789,1,2.854
11,1,3,17,2,2,2,2,1067,1,1.029
11,1,3,18,4,2,0,3,782,1,2.44
11,1,3,19,6,4,0,5,447,1,15.157
11,1,3,20,6,1,1,5,413,1,3.048
11,1,3,21,6,2,2,5,487,1,4.439
11,1,3,22,8,6,0,2,1154,1,12.386
11,1,3,23,4,2,2,1,33,1,2.901
11,1,3,24,8,8,4,3,512,2,16.115
11,1,3,25,6,4,4,4,399,1,11.091
11,1,3,26,4,1,1,3,454,1,2.834
11,1,3,27,6,2,0,6,642,1,1.775
11,1,3,28,2,1,1,2,48,1,1.741
11,1,4,1,8,2,2,6,404,1,5.379
11,1,4,2,8,1,1,4,128,1,2.958
11,1,4,3,6,4,4,5,1024,1,1.42
11,1,4,4,4,1,1,4,29,1,1.184
11,1,4,5,8,8,0,2,382,2,10.419
11,1,4,6,8,4,0,6,307,1,6.568
11,1,4,7,8,2,0,3,214,1,2.968
11,1,4,8,8,4,4,1,934,1,4.664
11,1,4,9,6,4,0,1,967,1,1.885
11,1,4,10,2,2,2,1,277,1,1.452
11,1,4,11,6,0,0,3,449,3,-1
11,1,4,12,8,6,4,8,320,1,8.047
11,1,4,13,8,6,0,3,304,1,6.109
11,1,4,14,4,0,0,3,627,2,-1
11,1,4,15,8,0,0,5,431,2,-1
11,1,4,16,6,2,0,2,657,1,2.36
11,1,4,17,4,4,4,3,774,1,1.12
11,1,4,18,2,1,1,1,462,1,1.623
11,1,4,19,6,6,0,1,288,1,5.573
11,1,4,20,4,2,2,3,624,1,7.693
11,1,4,21,4,4,0,2,171,1,3.317
11,1,4,22,8,8,4,4,19,2,9.244
11,1,4,23,6,6,4,2,675,1,8.299
11,1,4,24,2,0,0,1,52,1,-1
11,1,4,25,4,2,0,1,443,1,1.565
11,1,4,26,6,2,2,1,796,1,2.141
11,1,4,27,6,1,1,4,217,1,2.038
11,1,4,28,2,2,0,1,759,1,1.406
11,1,5,1,6,2,2,3,370,1,3.664
11,1,5,2,6,4,4,2,410,1,4.944
11,1,5,3,2,2,2,2,729,1,2.096
11,1,5,4,2,0,0,2,467,1,-1
11,1,5,5,4,4,4,3,436,1,6.289
11,1,5,6,6,1,1,6,249,1,4.082
11,1,5,7,8,8,0,1,139,1,2.855
11,1,5,8,8,6,0,1,598,1,1.998
11,1,5,9,8,0,0,7,405,1,-1
11,1,5,10,2,1,1,2,906,1,1.69
11,1,5,11,8,8,4,8,664,1,5.054
11,1,5,12,2,2,0,2,1079,1,1.471
11,1,5,13,8,2,2,4,1198,1,2.612
11,1,5,14,4,4,0,1,851,1,1.133
11,1,5,15,8,1,1,1,693,1,1.369
11,1,5,16,6,2,0,1,263,1,1.898
11,1,5,17,6,4,0,2,727,1,12.021
11,1,5,18,6,6,4,1,504,1,3.113
11,1,5,19,4,0,0,1,59,1,-1
11,1,5,20,4,2,2,1,837,1,1.788
11,1,5,21,4,2,0,4,499,1,1.228
11,1,5,22,8,2,0,4,971,2,8.734
11,1,5,23,6,6,0,6,708,1,3.013
11,1,5,24,8,4,4,6,874,1,4.484
11,1,5,25,4,1,1,4,1089,1,2.449
11,1,5,26,8,6,4,2,701,1,4.471
11,1,5,27,6,0,0,1,1159,3,-1
11,1,5,28,8,4,0,8,853,1,2.261
11,1,6,1,8,6,4,1,385,1,3.639
11,1,6,2,2,0,0,1,321,1,-1
11,1,6,3,6,0,0,4,417,3,-1
11,1,6,4,8,2,2,8,24,1,1.068
11,1,6,5,8,0,0,4,309,3,-1
11,1,6,6,4,2,2,4,453,1,1.054
11,1,6,7,8,1,1,8,697,1,1.655
11,1,6,8,6,2,2,4,109,1,6.811
11,1,6,9,6,1,1,3,809,1,5.415
11,1,6,10,6,4,4,1,754,1,2.781
11,1,6,11,4,2,0,3,87,1,1.451
11,1,6,12,6,2,0,5,714,1,2.585
11,1,6,13,8,8,0,3,647,2,16.442
11,1,6,14,8,8,4,2,655,1,12.813
11,1,6,15,2,2,0,1,241,1,1.583
11,1,6,16,8,6,0,4,120,1,11.967
11,1,6,17,4,1,1,2,316,1,2.283
11,1,6,18,4,0,0,2,32,3,-1
11,1,6,19,4,4,0,4,152,1,1.474
11,1,6,20,8,4,0,4,635,2,5.437
11,1,6,21,4,4,4,4,1073,1,1.704
11,1,6,22,8,2,0,2,164,1,2.851
11,1,6,23,2,2,2,1,146,1,1.031
11,1,6,24,8,4,4,8,322,1,5.629
11,1,6,25,6,6,0,4,1094,1,14.408
11,1,6,26,6,4,0,6,1168,1,1.767
11,1,6,27,6,6,4,3,369,2,19.685
11,1,6,28,2,1,1,1,911,1,0.791
11,1,7,1,8,4,0,1,514,1,1.969
11,1,7,2,4,4,4,1,588,1,1.949
11,1,7,3,8,1,1,7,1039,1,3.293
11,1,7,4,6,0,0,2,629,3,-1
11,1,7,5,2,1,1,2,783,1,1.114
11,1,7,6,6,4,4,4,440,1,9.175
11,1,7,7,4,1,1,3,162,1,3.002
11,1,7,8,8,6,0,6,803,1,19.614
11,1,7,9,8,4,4,2,731,1,4.147
11,1,7,10,2,2,2,1,353,1,1.088
11,1,7,11,8,6,4,5,74,1,19.891
11,1,7,12,2,0,0,2,985,1,-1
11,1,7,13,8,2,2,3,757,3,15.043
11,1,7,14,8,0,0,2,1061,3,-1
11,1,7,15,6,2,0,5,1137,1,2.492
11,1,7,16,4,4,0,3,265,1,2.411
11,1,7,17,4,2,0,2,751,1,3.412
11,1,7,18,8,8,4,7,660,1,1.026
11,1,7,19,4,2,2,2,562,1,3.164
11,1,7,20,8,2,0,7,187,1,1.393
11,1,7,21,6,4,0,2,30,1,8.224
11,1,7,22,6,1,1,1,1119,1,1.022
11,1,7,23,6,2,2,6,683,1,1.231
11,1,7,24,6,6,0,3,13,1,11.96
11,1,7,25,6,6,4,6,323,1,3.024
11,1,7,26,8,8,0,4,363,2,7.772
11,1,7,27,4,0,0,4,4,1,-1
11,1,7,28,2,2,0,2,404,1,2.316
11,2,1,1,4,1,1,3,550,1,3.199
11,2,1,2,2,2,2,2,288,1,1.398
11,2,1,3,8,1,1,2,100,1,2.568
11,2,1,4,8,6,0,2,892,1,2.247
11,2,1,5,8,8,0,6,787,2,6.047
11,2,1,6,8,2,0,7,1183,2,4.042
11,2,1,7,6,4,4,6,611,1,4.263
11,2,1,8,6,4,0,1,423,1,1.278
11,2,1,9,4,4,4,1,312,1,2.284
11,2,1,10,8,4,0,6,356,2,7.248
11,2,1,11,6,0,0,5,1197,1,-1
11,2,1,12,8,0,0,7,804,1,-1
11,2,1,13,8,4,4,6,54,1,22.562
11,2,1,14,8,6,4,1,961,1,12.526
11,2,1,15,6,2,2,6,50,1,3.962
11,2,1,16,6,6,4,4,656,1,6.227
11,2,1,17,4,2,0,4,519,1,1.134
11,2,1,18,2,2,0,2,773,1,0.787
11,2,1,19,4,0,0,2,533,1,-1
11,2,1,20,2,0,0,1,298,1,-1
11,2,1,21,4,4,0,1,471,1,1.64
11,2,1,22,6,1,1,4,894,1,14.075
11,2,1,23,6,6,0,1,1080,1,2.684
11,2,1,24,6,2,0,6,873,1,1.661
11,2,1,25,8,2,2,7,671,2,3.301
11,2,1,26,2,1,1,1,250,1,0.988
11,2,1,27,8,8,4,7,768,1,15.938
11,2,1,28,4,2,2,1,158,1,1.527
11,2,2,1,6,6,0,5,701,1,4.441
11,2,2,2,6,6,4,5,839,1,4.482
11,2,2,3,8,0,0,3,157,3,-1
11,2,2,4,8,4,0,8,1161,1,1.661
11,2,2,5,6,4,0,3,114,1,2.284
11,2,2,6,6,0,0,2,15,3,-1
11,2,2,7,4,4,4,2,433,1,2.647
11,2,2,8,6,2,2,1,480,1,3.529
11,2,2,9,8,2,0,2,85,2,3.143
11,2,2,10,4,2,2,4,1077,1,1.68
11,2,2,11,8,8,0,5,431,1,8.223
11,2,2,12,8,6,0,4,624,2,7.306
11,2,2,13,8,2,2,4,907,1,4.421
11,2,2,14,4,1,1,4,167,1,1.183
11,2,2,15,2,0,0,2,321,1,-1
11,2,2,16,2,1,1,2,318,1,1.021
11,2,2,17,4,4,0,2,1133,1,1.741
11,2,2,18,4,2,0,2,899,1,1.718
11,2,2,19,8,8,4,2,320,1,7.198
11,2,2,20,8,6,4,6,294,2,6.38
11,2,2,21,6,1,1,2,163,1,4.467
11,2,2,22,2,2,2,1,172,1,0.901
11,2,2,23,6,2,0,1,404,1,1.295
11,2,2,24,8,1,1,1,658,3,0.88
11,2,2,25,2,2,0,1,189,1,1.16
11,2,2,26,6,4,4,4,748,1,5.696
11,2,2,27,4,0,0,3,334,3,-1
11,2,2,28,8,4,4,4,1184,2,9.742
11,2,3,1,8,2,0,5,686,1,1.899
11,2,3,2,6,4,0,2,401,1,1.349
11,2,3,3,8,0,0,4,45,3,-1
11,2,3,4,2,0,0,2,483,1,-1
11,2,3,5,2,2,2,1,340,1,1.444
11,2,3,6,8,4,0,1,98,1,1.952
11,2,3,7,8,6,0,7,900,1,3.2
11,2,3,8,8,4,4,8,170,1,3.419
11,2,3,9,6,0,0,1,53,3,-1
11,2,3,10,4,4,4,4,850,1,1.41
11,2,3,11,4,4,0,4,35,1,0.879
11,2,3,12,6,4,4,5,679,1,3.489
11,2,3,13,6,2,2,2,972,1,1.827
11,2,3,14,2,2,0,2,468,1,0.934
11,2,3,15,4,1,1,1,143,1,1.48
11,2,3,16,4,2,0,1,302,1,0.801
11,2,3,17,6,6,4,3,674,1,3.011
11,2,3,18,6,6,0,4,102,1,6.805
11,2,3,19,8,1,1,5,759,1,5.184
11,2,3,20,8,6,4,8,200,1,1.517
11,2,3,21,8,8,4,3,1061,2,2.92
11,2,3,22,8,8,0,8,549,1,2.046
11,2,3,23,8,2,2,1,615,1,3.577
11,2,3,24,6,2,0,3,105,1,2.301
11,2,3,25,6,1,1,3,631,1,1.746
11,2,3,26,2,1,1,2,10,1,0.955
11,2,3,27,4,0,0,4,339,1,-1
11,2,3,28,4,2,2,3,680,1,2.751
11,2,4,1,8,4,0,4,944,2,3.448
11,2,4,2,4,2,0,3,497,1,4.01
11,2,4,3,6,2,2,5,479,1,3.159
11,2,4,4,6,0,0,3,553,3,-1
11,2,4,5,2,1,1,1,688,1,0.898
11,2,4,6,8,1,1,3,785,1,2.244
11,2,4,7,8,8,4,8,916,1,1.095
11,2,4,8,6,6,0,2,132,1,1.876
11,2,4,9,4,0,0,1,161,3,-1
11,2,4,10,6,6,4,6,689,1,3.863
11,2,4,11,8,2,2,2,958,1,2.014
11,2,4,12,8,0,0,5,759,3,-1
11,2,4,13,8,6,0,6,803,1,8.321
11,2,4,14,2,2,2,2,646,1,1.001
11,2,4,15,4,4,4,3,363,1,3.782
11,2,4,16,8,4,4,7,918,1,4.731
11,2,4,17,4,2,2,2,1187,1,5.186
11,2,4,18,6,4,4,1,357,1,2.796
11,2,4,19,8,8,0,2,91,2,9.653
11,2,4,20,4,1,1,2,388,1,1.258
11,2,4,21,8,6,4,4,393,3,8.487
11,2,4,22,2,0,0,1,818,1,-1
11,2,4,23,8,2,0,6,950,1,6.089
11,2,4,24,6,1,1,1,63,1,1.265
11,2,4,25,2,2,0,1,1138,1,1.45
11,2,4,26,6,4,0,6,685,1,1.443
11,2,4,27,4,4,0,3,470,1,1.944
11,2,4,28,6,2,0,5,968,1,1.387
11,2,5,1,4,2,2,2,639,1,0.955
11,2,5,2,8,2,0,3,1171,2,4.418
11,2,5,3,8,6,4,7,940,1,4.594
11,2,5,4,2,2,2,1,963,1,1.067
11,2,5,5,8,2,2,5,445,1,3.458
11,2,5,6,4,0,0,3,1164,1,-1
11,2,5,7,6,4,4,3,384,3,16.139
11,2,5,8,8,4,4,5,84,3,7.483
11,2,5,9,6,1,1,6,797,1,1.375
11,2,5,10,6,6,4,1,715,1,5.065
11,2,5,11,8,8,4,1,217,1,1.628
11,2,5,12,6,2,0,4,857,2,2.756
11,2,5,13,4,4,0,3,1097,1,1.856
11,2,5,14,4,2,0,3,537,1,2.637
11,2,5,15,2,1,1,2,502,1,0.927
11,2,5,16,8,1,1,6,544,1,1.3
11,2,5,17,2,2,0,2,494,1,0.965
11,2,5,18,8,4,0,2,878,2,7.046
11,2,5,19,6,4,0,4,1167,1,2.833
11,2,5,20,2,0,0,2,587,1,-1
11,2,5,21,8,0,0,1,1087,3,-1
11,2,5,22,8,8,0,7,683,1,5.357
11,2,5,23,4,4,4,3,1139,1,1.619
11,2,5,24,6,0,0,4,1154,3,-1
11,2,5,25,6,2,2,3,16,1,1.892
11,2,5,26,4,1,1,3,523,1,1.174
11,2,5,27,8,6,0,8,229,1,2.894
11,2,5,28,6,6,0,6,107,1,2.222
11,2,6,1,4,4,4,4,861,1,1.762
11,2,6,2,6,2,0,2,853,1,1.13
11,2,6,3,2,0,0,1,933,1,-1
11,2,6,4,8,1,1,8,1017,1,1.315
11,2,6,5,8,4,4,2,1110,1,1.99
11,2,6,6,2,2,2,2,590,1,0.931
11,2,6,7,6,4,0,5,893,1,3.644
11,2,6,8,8,2,2,8,588,1,1.666
11,2,6,9,2,1,1,1,643,1,0.925
11,2,6,10,4,1,1,1,368,1,0.814
11,2,6,11,6,2,2,4,1068,2,2.085
11,2,6,12,8,4,0,3,753,1,4.532
11,2,6,13,4,2,2,4,43,1,1.212
11,2,6,14,2,2,0,1,186,1,0.795
11,2,6,15,6,0,0,6,766,3,-1
11,2,6,16,8,8,4,6,443,1,8.998
11,2,6,17,8,8,0,1,543,2,9.848
11,2,6,18,8,6,4,3,420,2,5.689
11,2,6,19,8,6,0,3,649,1,15.904
11,2,6,20,6,1,1,5,753,1,2.565
11,2,6,21,4,0,0,4,144,1,-1
11,2,6,22,6,6,4,2,1038,2,11.953
11,2,6,23,4,4,0,1,487,1,1.565
11,2,6,24,8,2,0,1,715,1,1.134
11,2,6,25,4,2,0,4,214,1,0.902
11,2,6,26,8,0,0,2,1190,3,-1
11,2,6,27,6,6,0,3,1052,1,4.084
11,2,6,28,6,4,4,2,708,1,1.975
11,2,7,1,8,8,4,4,854,1,12.746
11,2,7,2,6,2,2,3,108,1,3.698
11,2,7,3,6,1,1,6,329,1,0.903
11,2,7,4,8,2,0,4,45,1,2.043
11,2,7,5,6,4,4,1,809,1,3.121
11,2,7,6,8,6,0,1,766,1,1.891
11,2,7,7,2,1,1,1,536,1,0.944
11,2,7,8,4,4,0,2,673,1,2.769
11,2,7,9,2,2,0,2,497,1,1.023
11,2,7,10,8,8,0,3,1190,1,2.505
11,2,7,11,8,4,4,1,311,1,2.243
11,2,7,12,4,0,0,1,85,3,-1
11,2,7,13,4,2,0,1,980,1,0.982
11,2,7,14,6,4,0,2,740,1,2.429
11,2,7,15,4,2,2,1,770,1,1.683
11,2,7,16,8,4,0,7,656,1,1.684
11,2,7,17,2,0,0,1,1118,1,-1
11,2,7,18,8,0,0,8,1074,3,-1
11,2,7,19,8,2,2,3,1113,1,2.083
11,2,7,20,4,1,1,2,952,1,1.421
11,2,7,21,4,4,4,2,1116,1,1.986
11,2,7,22,6,2,0,2,848,1,1.126
11,2,7,23,6,6,0,1,741,1,2.894
11,2,7,24,2,2,2,2,529,1,1.253
11,2,7,25,6,0,0,4,480,3,-1
11,2,7,26,8,1,1,7,27,1,1.57
11,2,7,27,8,6,4,5,659,1,5.203
11,2,7,28,6,6,4,4,694,1,5.798
11,2,8,1,8,0,0,6,244,3,-1
11,2,8,2,8,4,4,3,1014,1,3.391
11,2,8,3,6,2,2,6,1139,1,1.445
11,2,8,4,4,2,2,3,322,1,0.831
11,2,8,5,6,1,1,1,779,1,1.038
11,2,8,6,8,8,0,4,537,2,5.393
11,2,8,7,2,0,0,2,868,1,-1
11,2,8,8,6,2,0,6,216,1,2.302
11,2,8,9,6,4,4,2,422,1,2.629
11,2,8,10,8,2,2,6,614,1,4.049
11,2,8,11,6,4,0,3,409,1,9.532
11,2,8,12,8,1,1,4,648,1,7.226
11,2,8,13,4,2,0,2,16,1,1.452
11,2,8,14,6,0,0,2,85,3,-1
11,2,8,15,2,1,1,2,131,1,1.537
11,2,8,16,4,4,4,1,32,1,2.229
11,2,8,17,8,2,0,8,450,1,1.091
11,2,8,18,8,6,4,2,827,1,7.45
11,2,8,19,6,6,0,2,516,1,3.082
11,2,8,20,4,0,0,2,1061,3,-1
11,2,8,21,8,4,0,5,851,1,4.294
11,2,8,22,4,1,1,4,970,1,1.506
11,2,8,23,6,6,4,5,1111,1,2.951
11,2,8,24,4,4,0,4,713,1,1.073
11,2,8,25,8,8,4,5,561,2,19.523
11,2,8,26,8,6,0,5,167,1,6.218
11,2,8,27,2,2,0,1,499,1,0.679
11,2,8,28,2,2,2,1,340,1,0.882
11,3,1,1,6,4,4,5,538,1,5.102
11,3,1,2,6,6,4,2,724,1,3.567
11,3,1,3,8,4,0,4,380,1,8.726
11,3,1,4,4,0,0,1,132,3,-1
11,3,1,5,6,1,1,4,190,1,2.555
11,3,1,6,8,6,4,4,665,1,8.213
11,3,1,7,8,8,4,6,350,1,14.682
11,3,1,8,4,1,1,4,646,1,1.089
11,3,1,9,8,8,0,5,827,1,3.543
11,3,1,10,6,0,0,1,506,3,-1
11,3,1,11,4,2,2,2,1067,1,2.209
11,3,1,12,4,4,4,2,966,1,1.995
11,3,1,13,6,6,0,1,1141,1,2.485
11,3,1,14,2,2,0,2,979,1,0.887
11,3,1,15,4,2,0,4,282,1,0.871
11,3,1,16,8,4,4,5,630,2,6.526
11,3,1,17,8,0,0,4,196,3,-1
11,3,1,18,4,4,0,2,154,1,5.57
11,3,1,19,2,1,1,2,202,1,1.051
11,3,1,20,6,4,0,1,961,1,1.415
11,3,1,21,8,2,0,1,1125,1,1.116
11,3,1,22,8,2,2,5,280,1,4.233
11,3,1,23,2,2,2,2,1117,1,1.109
11,3,1,24,6,2,2,2,11,1,1.616
11,3,1,25,8,6,0,8,1098,1,2.51
11,3,1,26,2,0,0,2,666,1,-1
11,3,1,27,6,2,0,5,288,1,1.439
11,3,1,28,8,1,1,2,185,1,1.426
11,3,2,1,4,2,2,1,262,1,1.927
11,3,2,2,8,6,0,1,47,1,1.515
11,3,2,3,8,6,4,1,497,1,5.15
11,3,2,4,4,4,0,3,409,1,2.125
11,3,2,5,8,8,0,4,713,2,10.389
11,3,2,6,8,4,4,4,303,2,6.227
11,3,2,7,6,6,0,6,895,1,1.197
11,3,2,8,6,1,1,1,926,1,1.07
11,3,2,9,8,8,4,2,445,1,4.856
11,3,2,10,4,4,4,3,486,2,2.377
11,3,2,11,6,2,2,6,623,1,2.027
11,3,2,12,4,1,1,1,384,1,0.986
11,3,2,13,2,2,2,1,337,1,0.907
11,3,2,14,8,2,2,6,861,3,8.745
11,3,2,15,8,4,0,7,314,2,23.535
11,3,2,16,8,0,0,7,349,1,-1
11,3,2,17,6,4,0,3,90,1,1.426
11,3,2,18,8,1,1,8,419,1,1.426
11,3,2,19,6,4,4,2,150,1,3.805
11,3,2,20,4,0,0,4,713,3,-1
11,3,2,21,2,2,0,1,690,1,1.24
11,3,2,22,8,2,0,8,924,1,1.959
11,3,2,23,6,2,0,6,1040,1,1.58
11,3,2,24,2,0,0,1,484,1,-1
11,3,2,25,2,1,1,1,819,1,2.133
11,3,2,26,4,2,0,3,556,1,2.622
11,3,2,27,6,6,4,4,1143,1,4.19
11,3,2,28,6,0,0,2,505,3,-1
11,3,3,1,8,4,4,7,1096,2,14.647
11,3,3,2,2,2,0,2,44,1,2.084
11,3,3,3,6,0,0,6,115,3,-1
11,3,3,4,2,1,1,2,424,1,0.867
11,3,3,5,6,1,1,5,548,1,7.414
11,3,3,6,8,4,0,3,906,1,10.527
11,3,3,7,6,2,2,4,1133,1,3.202
11,3,3,8,4,0,0,3,981,1,-1
11,3,3,9,6,4,4,3,465,1,3.927
11,3,3,10,4,2,2,3,814,1,1.01
11,3,3,11,4,2,0,1,800,1,0.989
11,3,3,12,4,4,4,1,1130,1,2.509
11,3,3,13,8,2,0,3,852,1,3.553
11,3,3,14,8,6,0,6,1105,2,12.069
11,3,3,15,6,2,0,1,1128,1,1.631
11,3,3,16,2,2,2,2,990,1,0.945
11,3,3,17,6,4,0,4,467,1,2.813
11,3,3,18,8,6,4,5,758,1,4.651
11,3,3,19,6,6,4,5,1104,1,3.582
11,3,3,20,8,8,0,6,311,1,5.183
11,3,3,21,8,2,2,4,199,3,14.278
11,3,3,22,4,4,0,4,335,1,1.669
11,3,3,23,4,1,1,2,298,1,1.447
11,3,3,24,2,0,0,1,1166,1,-1
11,3,3,25,8,8,4,4,722,1,15.512
11,3,3,26,6,6,0,3,1069,2,8.337
11,3,3,27,8,1,1,3,136,1,3.008
11,3,3,28,8,0,0,2,806,2,-1
11,3,4,1,6,6,0,5,656,1,3.04
11,3,4,2,8,8,4,7,372,2,12.474
11,3,4,3,2,2,2,1,186,1,2.244
11,3,4,4,4,4,4,4,265,1,2.008
11,3,4,5,6,4,0,6,645,1,1.573
11,3,4,6,8,1,1,6,619,1,4.993
11,3,4,7,2,2,0,1,812,1,0.836
11,3,4,8,8,4,4,1,353,2,2.348
11,3,4,9,6,6,4,3,648,1,2.672
11,3,4,10,4,2,0,2,243,1,0.937
11,3,4,11,8,2,2,2,658,1,3.232
11,3,4,12,8,6,4,3,595,2,3.533
11,3,4,13,6,0,0,5,621,3,-1
11,3,4,14,2,1,1,1,100,1,1.195
